user,item,rating,pos
557,6344,1,61
557,22502,1,62
557,22503,1,63
557,11183,1,64
557,10247,1,65
557,22504,1,66
557,13692,1,67
557,22505,1,68
557,22506,1,69
558,1042,1,0
558,7053,1,1
558,8308,1,2
558,8275,1,3
558,625,1,4
558,22507,1,5
558,12704,1,6
558,2083,1,7
558,8151,1,8
558,22508,1,9
558,505,1,10
558,1048,1,11
558,2368,1,12
558,6420,1,13
558,2369,1,14
558,8445,1,15
558,9151,1,16
558,22509,1,17
558,9710,1,18
558,22451,1,19
558,8896,1,20
558,11139,1,21
558,9209,1,22
558,5979,1,23
558,3616,1,24
558,3607,1,25
558,4742,1,26
558,13172,1,27
558,5983,1,28
558,2699,1,29
558,10177,1,30
558,22510,1,31
558,4832,1,32
558,2701,1,33
558,1396,1,34
558,4796,1,35
558,4837,1,36
558,2364,1,37
558,9015,1,38
558,1337,1,39
558,1324,1,40
558,8971,1,41
558,7520,1,42
558,19833,1,43
558,8917,1,44
558,3511,1,45
558,511,1,46
559,7528,1,0
559,4796,1,1
559,5281,1,2
559,16813,1,3
559,1347,1,4
559,4829,1,5
559,1396,1,6
559,22511,1,7
559,2701,1,8
559,3524,1,9
559,4821,1,10
559,4784,1,11
559,22512,1,12
559,4772,1,13
559,22513,1,14
559,16815,1,15
559,22514,1,16
559,22515,1,17
559,13178,1,18
559,2734,1,19
559,22516,1,20
559,11793,1,21
559,22517,1,22
559,4791,1,23
559,13172,1,24
559,15378,1,25
559,4753,1,26
559,8987,1,27
559,3541,1,28
559,4745,1,29
559,8134,1,30
559,22518,1,31
559,2108,1,32
559,4768,1,33
559,12101,1,34
559,22519,1,35
559,1250,1,36
559,8343,1,37
559,16198,1,38
559,14443,1,39
559,4797,1,40
559,4838,1,41
559,22520,1,42
559,8439,1,43
559,22521,1,44
559,22522,1,45
559,4811,1,46
559,8993,1,47
559,4770,1,48
559,1951,1,49
559,22523,1,50
559,18276,1,51
559,1952,1,52
559,13067,1,53
559,8445,1,54
559,9754,1,55
559,2713,1,56
559,14407,1,57
559,1926,1,58
559,9798,1,59
559,5979,1,60
559,4769,1,61
559,4814,1,62
559,4267,1,63
559,4834,1,64
559,4832,1,65
559,3522,1,66
559,1361,1,67
559,3570,1,68
559,6512,1,69
559,10200,1,70
559,9809,1,71
559,4081,1,72
559,6388,1,73
559,2710,1,74
559,11798,1,75
559,6427,1,76
559,6400,1,77
559,22524,1,78
559,6507,1,79
559,9383,1,80
559,6425,1,81
559,8447,1,82
559,3474,1,83
559,18304,1,84
559,1919,1,85
559,22525,1,86
559,2723,1,87
559,22526,1,88
559,12688,1,89
559,545,1,90
559,15077,1,91
559,22527,1,92
559,22528,1,93
559,22529,1,94
559,2369,1,95
559,9403,1,96
559,11637,1,97
559,22530,1,98
559,8330,1,99
559,22531,1,100
559,9995,1,101
559,4767,1,102
559,22532,1,103
559,8440,1,104
559,4247,1,105
559,6500,1,106
559,569,1,107
559,10343,1,108
559,8809,1,109
559,22533,1,110
559,4789,1,111
559,6501,1,112
559,22534,1,113
559,1339,1,114
559,22535,1,115
559,22536,1,116
559,22537,1,117
559,22538,1,118
559,22539,1,119
559,13175,1,120
559,22540,1,121
559,22541,1,122
559,14433,1,123
559,1378,1,124
559,22542,1,125
559,10788,1,126
559,4278,1,127
559,19842,1,128
559,22543,1,129
559,22544,1,130
559,22545,1,131
559,3160,1,132
559,22546,1,133
559,16807,1,134
559,22547,1,135
559,4828,1,136
559,8437,1,137
559,6451,1,138
559,18861,1,139
559,4836,1,140
559,2698,1,141
559,3928,1,142
559,4839,1,143
559,22548,1,144
559,2700,1,145
559,18312,1,146
559,8920,1,147
559,18762,1,148
559,2715,1,149
559,8977,1,150
559,22549,1,151
559,2073,1,152
559,1285,1,153
559,7521,1,154
559,1333,1,155
559,22550,1,156
559,3507,1,157
559,3152,1,158
559,18295,1,159
559,5545,1,160
559,7520,1,161
559,12917,1,162
559,22551,1,163
559,20965,1,164
559,22552,1,165
559,4732,1,166
559,22553,1,167
559,22554,1,168
559,22555,1,169
559,8989,1,170
559,6055,1,171
559,2693,1,172
559,22556,1,173
559,3622,1,174
559,1186,1,175
559,17325,1,176
559,22557,1,177
559,11794,1,178
559,5272,1,179
559,3574,1,180
559,22558,1,181
559,1813,1,182
559,14970,1,183
559,22559,1,184
559,22560,1,185
559,22561,1,186
559,12895,1,187
559,533,1,188
559,22562,1,189
559,528,1,190
559,6073,1,191
559,2694,1,192
559,22563,1,193
559,1329,1,194
559,22564,1,195
559,10339,1,196
559,1327,1,197
559,22565,1,198
559,22566,1,199
559,5698,1,200
559,11236,1,201
559,3927,1,202
559,550,1,203
559,5269,1,204
559,22567,1,205
559,5278,1,206
559,22568,1,207
559,22569,1,208
559,22570,1,209
559,525,1,210
559,3523,1,211
559,524,1,212
559,20248,1,213
559,9033,1,214
559,8448,1,215
559,13565,1,216
559,7526,1,217
559,22571,1,218
559,9190,1,219
559,558,1,220
559,22572,1,221
559,10166,1,222
559,1980,1,223
559,6456,1,224
559,10168,1,225
559,22573,1,226
559,22574,1,227
559,22325,1,228
559,22575,1,229
559,4812,1,230
559,22576,1,231
559,19833,1,232
559,3473,1,233
559,22577,1,234
559,12896,1,235
559,22578,1,236
559,1409,1,237
560,1828,1,0
560,1654,1,1
560,1820,1,2
560,1255,1,3
560,10165,1,4
560,9423,1,5
560,1261,1,6
560,6438,1,7
560,1826,1,8
560,4775,1,9
560,2745,1,10
560,6998,1,11
560,2726,1,12
560,1574,1,13
560,1857,1,14
560,5687,1,15
560,10200,1,16
560,3156,1,17
560,1242,1,18
560,3713,1,19
560,22579,1,20
560,1627,1,21
560,6321,1,22
560,1881,1,23
560,4772,1,24
560,2082,1,25
560,1874,1,26
560,2400,1,27
560,1242,1,28
560,3522,1,29
560,4812,1,30
560,1396,1,31
560,8445,1,32
560,5983,1,33
560,22580,1,34
560,4829,1,35
560,2080,1,36
560,22581,1,37
560,2369,1,38
560,4778,1,39
560,11815,1,40
560,2781,1,41
560,1925,1,42
560,22529,1,43
560,11810,1,44
560,5544,1,45
560,2710,1,46
560,9403,1,47
560,4753,1,48
560,6903,1,49
560,4791,1,50
560,1590,1,51
560,1414,1,52
560,9624,1,53
560,1280,1,54
560,14855,1,55
560,22582,1,56
560,7893,1,57
560,5684,1,58
560,1347,1,59
560,1588,1,60
560,991,1,61
560,2351,1,62
560,14859,1,63
560,7786,1,64
560,1411,1,65
560,22000,1,66
560,2073,1,67
560,2078,1,68
560,4247,1,69
560,22583,1,70
560,1877,1,71
560,22584,1,72
560,3120,1,73
560,14439,1,74
560,1951,1,75
560,11795,1,76
560,2706,1,77
560,4214,1,78
560,9295,1,79
560,14,1,80
560,4086,1,81
560,2707,1,82
560,9807,1,83
560,11816,1,84
560,22585,1,85
560,4,1,86
560,5414,1,87
560,10331,1,88
560,22586,1,89
560,10906,1,90
560,2727,1,91
560,18479,1,92
560,4828,1,93
560,2108,1,94
560,3716,1,95
560,6060,1,96
560,1037,1,97
560,7070,1,98
560,2698,1,99
560,2094,1,100
560,11875,1,101
560,807,1,102
560,6031,1,103
560,2731,1,104
560,37,1,105
560,1251,1,106
560,525,1,107
560,2071,1,108
560,4207,1,109
560,5606,1,110
560,6392,1,111
560,1886,1,112
560,19624,1,113
560,1273,1,114
560,19564,1,115
560,7988,1,116
560,12917,1,117
560,5698,1,118
560,22587,1,119
560,1662,1,120
560,22588,1,121
560,22589,1,122
560,6425,1,123
560,1247,1,124
560,6512,1,125
560,22590,1,126
560,7521,1,127
560,6904,1,128
560,4627,1,129
560,1870,1,130
560,1787,1,131
560,3554,1,132
560,21282,1,133
560,10331,1,134
560,2701,1,135
560,22591,1,136
560,3927,1,137
560,1335,1,138
560,22592,1,139
560,2930,1,140
560,511,1,141
560,14151,1,142
560,9165,1,143
560,22593,1,144
560,13561,1,145
560,22594,1,146
560,941,1,147
560,1191,1,148
560,1409,1,149
560,456,1,150
560,1159,1,151
560,3333,1,152
560,3545,1,153
560,4755,1,154
560,22595,1,155
560,10143,1,156
560,2711,1,157
560,21551,1,158
560,1889,1,159
560,1203,1,160
560,1270,1,161
560,22596,1,162
560,22597,1,163
560,22598,1,164
560,1257,1,165
560,16256,1,166
560,1333,1,167
560,14656,1,168
560,8871,1,169
560,4765,1,170
560,1194,1,171
560,2715,1,172
560,16232,1,173
560,2783,1,174
560,1400,1,175
560,6579,1,176
560,22599,1,177
561,22453,1,0
561,4091,1,1
561,18521,1,2
561,1912,1,3
561,6727,1,4
561,18864,1,5
561,18502,1,6
561,22600,1,7
561,22601,1,8
561,22602,1,9
561,11127,1,10
561,22603,1,11
561,16263,1,12
561,1913,1,13
561,22604,1,14
561,22605,1,15
561,22606,1,16
561,7071,1,17
561,1352,1,18
561,22607,1,19
561,18006,1,20
561,11126,1,21
561,22608,1,22
561,22609,1,23
561,10771,1,24
561,22610,1,25
561,1356,1,26
561,3120,1,27
561,11891,1,28
561,11893,1,29
561,6544,1,30
561,3083,1,31
561,8684,1,32
561,4080,1,33
561,2770,1,34
561,1369,1,35
561,19831,1,36
561,22611,1,37
561,2697,1,38
561,22612,1,39
561,22613,1,40
561,22614,1,41
561,22615,1,42
561,6512,1,43
561,22451,1,44
562,2323,1,0
562,22616,1,1
562,4153,1,2
562,2834,1,3
562,13926,1,4
562,1019,1,5
562,13931,1,6
562,22617,1,7
562,13666,1,8
562,11772,1,9
562,22478,1,10
562,5919,1,11
562,2203,1,12
562,17368,1,13
562,22618,1,14
562,2355,1,15
562,12042,1,16
562,2623,1,17
562,13923,1,18
562,2866,1,19
562,13927,1,20
562,13662,1,21
562,13922,1,22
562,2318,1,23
562,17344,1,24
562,12052,1,25
562,16390,1,26
562,20139,1,27
562,2549,1,28
562,22619,1,29
562,2030,1,30
562,22620,1,31
562,22621,1,32
562,2425,1,33
562,18962,1,34
562,2320,1,35
562,12040,1,36
562,2868,1,37
562,16406,1,38
562,13962,1,39
562,22622,1,40
562,2892,1,41
562,22623,1,42
562,2324,1,43
562,2546,1,44
562,2239,1,45
562,21949,1,46
562,2240,1,47
562,22624,1,48
562,11576,1,49
562,22625,1,50
562,2620,1,51
562,22626,1,52
562,22627,1,53
562,17363,1,54
562,11531,1,55
562,11529,1,56
562,11777,1,57
562,22628,1,58
562,22629,1,59
562,22630,1,60
562,10245,1,61
562,2294,1,62
562,2889,1,63
562,11558,1,64
562,22631,1,65
562,22632,1,66
562,22633,1,67
562,2865,1,68
562,22634,1,69
562,22483,1,70
562,2820,1,71
562,2794,1,72
562,2438,1,73
562,2061,1,74
562,2888,1,75
562,22635,1,76
562,11776,1,77
562,18913,1,78
562,22636,1,79
562,11767,1,80
562,22637,1,81
562,22638,1,82
562,22639,1,83
562,22640,1,84
562,22641,1,85
562,22642,1,86
562,22643,1,87
562,2847,1,88
562,2839,1,89
562,12050,1,90
562,12028,1,91
562,12041,1,92
562,12029,1,93
562,12328,1,94
562,22644,1,95
562,6120,1,96
563,5505,1,0
563,2389,1,1
563,1581,1,2
563,1826,1,3
563,3716,1,4
563,1828,1,5
563,1820,1,6
563,1242,1,7
563,1656,1,8
563,3709,1,9
563,1605,1,10
563,7053,1,11
563,5524,1,12
563,15823,1,13
564,16304,1,0
564,16294,1,1
564,22645,1,2
564,22646,1,3
564,22647,1,4
564,22648,1,5
564,22649,1,6
564,22650,1,7
564,22651,1,8
564,22652,1,9
564,22653,1,10
564,16340,1,11
564,16307,1,12
564,22654,1,13
564,22655,1,14
564,7513,1,15
564,22656,1,16
564,22657,1,17
565,2620,1,0
565,2030,1,1
565,22658,1,2
565,17368,1,3
565,2279,1,4
565,15961,1,5
565,22659,1,6
565,22660,1,7
565,2849,1,8
565,2046,1,9
565,2441,1,10
565,2851,1,11
565,2850,1,12
565,358,1,13
565,22146,1,14
565,22661,1,15
565,2620,1,16
565,16406,1,17
565,76,1,18
565,22662,1,19
565,2171,1,20
565,344,1,21
565,13923,1,22
565,2844,1,23
565,20140,1,24
565,22663,1,25
565,2061,1,26
565,2062,1,27
565,22150,1,28
565,22149,1,29
565,2427,1,30
565,2425,1,31
565,11558,1,32
565,22664,1,33
565,2888,1,34
565,2016,1,35
565,2373,1,36
565,2448,1,37
565,11535,1,38
565,16403,1,39
565,22665,1,40
565,22666,1,41
565,2867,1,42
565,22667,1,43
565,22668,1,44
565,2029,1,45
565,13093,1,46
565,953,1,47
565,22669,1,48
565,2014,1,49
565,11576,1,50
565,2851,1,51
565,2867,1,52
565,2239,1,53
565,2328,1,54
565,18960,1,55
565,2270,1,56
565,12050,1,57
565,2327,1,58
565,3140,1,59
565,11723,1,60
565,2660,1,61
565,10238,1,62
565,22670,1,63
565,22671,1,64
565,2052,1,65
565,281,1,66
565,795,1,67
565,22672,1,68
565,2544,1,69
565,2044,1,70
565,2018,1,71
565,2633,1,72
565,6014,1,73
565,2830,1,74
565,2438,1,75
565,13097,1,76
565,22673,1,77
565,2491,1,78
565,4224,1,79
565,7967,1,80
565,4642,1,81
565,4621,1,82
565,812,1,83
565,2498,1,84
565,2004,1,85
565,3309,1,86
565,4166,1,87
565,1707,1,88
565,360,1,89
565,2497,1,90
565,4394,1,91
565,22674,1,92
565,3139,1,93
565,735,1,94
565,9084,1,95
565,11163,1,96
565,18773,1,97
565,813,1,98
565,753,1,99
565,16871,1,100
565,12609,1,101
565,22675,1,102
565,346,1,103
565,2490,1,104
565,2494,1,105
565,772,1,106
565,800,1,107
565,13831,1,108
565,13908,1,109
565,6748,1,110
565,22676,1,111
565,744,1,112
565,4211,1,113
565,1849,1,114
565,6094,1,115
565,736,1,116
565,549,1,117
565,2050,1,118
565,2641,1,119
565,2027,1,120
565,22677,1,121
565,2333,1,122
565,2051,1,123
565,2318,1,124
565,22678,1,125
565,2551,1,126
565,22679,1,127
565,16406,1,128
565,2559,1,129
565,2347,1,130
565,2355,1,131
565,2045,1,132
565,22680,1,133
565,13087,1,134
565,22681,1,135
565,2032,1,136
565,6113,1,137
566,22682,1,0
566,22683,1,1
566,22684,1,2
566,328,1,3
566,5736,1,4
566,22685,1,5
566,22686,1,6
566,22687,1,7
566,22688,1,8
566,22689,1,9
566,22690,1,10
566,22691,1,11
566,22692,1,12
566,22693,1,13
566,22694,1,14
566,22695,1,15
567,992,1,0
567,964,1,1
567,15401,1,2
567,22696,1,3
567,981,1,4
567,22697,1,5
567,22698,1,6
567,12849,1,7
567,6920,1,8
567,22699,1,9
567,2377,1,10
567,1774,1,11
567,11888,1,12
567,22700,1,13
567,11889,1,14
567,1840,1,15
567,12859,1,16
567,12893,1,17
567,482,1,18
567,22701,1,19
567,705,1,20
567,362,1,21
567,7785,1,22
567,457,1,23
567,4224,1,24
567,2451,1,25
567,7823,1,26
567,1668,1,27
567,14905,1,28
567,14889,1,29
567,14466,1,30
567,2410,1,31
567,673,1,32
567,3677,1,33
567,7834,1,34
567,22702,1,35
567,22703,1,36
567,17538,1,37
567,22704,1,38
567,9145,1,39
567,6798,1,40
567,15580,1,41
567,11869,1,42
567,22705,1,43
567,11867,1,44
567,1087,1,45
567,5025,1,46
567,13345,1,47
567,22706,1,48
567,413,1,49
568,17850,1,0
568,12702,1,1
568,1046,1,2
568,22707,1,3
568,12587,1,4
568,22708,1,5
568,9416,1,6
568,8283,1,7
568,17849,1,8
568,22709,1,9
568,4885,1,10
568,4888,1,11
568,18298,1,12
568,4881,1,13
568,8031,1,14
569,22710,1,0
569,19588,1,1
569,12834,1,2
569,7418,1,3
569,1790,1,4
569,22711,1,5
569,18205,1,6
569,12705,1,7
569,13408,1,8
569,5506,1,9
569,22712,1,10
569,22713,1,11
569,454,1,12
569,17919,1,13
569,10931,1,14
569,22714,1,15
569,22715,1,16
569,22716,1,17
569,712,1,18
569,1733,1,19
569,4678,1,20
569,22717,1,21
570,1274,1,0
570,2108,1,1
570,1874,1,2
570,2410,1,3
570,22718,1,4
570,6676,1,5
570,22719,1,6
570,16067,1,7
570,22720,1,8
570,9007,1,9
570,14921,1,10
570,1888,1,11
570,17528,1,12
570,456,1,13
570,1889,1,14
570,391,1,15
570,22721,1,16
570,1419,1,17
570,4856,1,18
570,3333,1,19
570,1315,1,20
570,1202,1,21
570,22722,1,22
571,10456,1,0
571,10458,1,1
571,22723,1,2
571,22724,1,3
571,22725,1,4
571,22726,1,5
571,22727,1,6
571,22728,1,7
571,13108,1,8
571,13879,1,9
571,5232,1,10
571,13105,1,11
571,10459,1,12
571,22729,1,13
571,13110,1,14
571,13886,1,15
571,22730,1,16
571,22731,1,17
571,22732,1,18
572,4221,1,0
572,11793,1,1
572,14187,1,2
572,22733,1,3
572,7795,1,4
572,1828,1,5
572,1811,1,6
572,1820,1,7
572,22734,1,8
572,348,1,9
572,22735,1,10
572,3716,1,11
572,8309,1,12
572,1816,1,13
572,7998,1,14
572,1596,1,15
572,1262,1,16
572,1622,1,17
572,22736,1,18
572,16801,1,19
572,10638,1,20
572,8991,1,21
572,1586,1,22
572,1921,1,23
572,15367,1,24
572,14,1,25
572,1577,1,26
572,3718,1,27
572,1589,1,28
572,6425,1,29
572,5,1,30
572,2,1,31
572,7,1,32
572,22737,1,33
572,4101,1,34
572,11139,1,35
572,1865,1,36
572,14857,1,37
572,3132,1,38
572,6456,1,39
572,1037,1,40
572,1590,1,41
572,2165,1,42
572,4219,1,43
572,1605,1,44
572,4029,1,45
572,5691,1,46
572,5983,1,47
572,5979,1,48
572,9209,1,49
572,4220,1,50
572,3017,1,51
572,22738,1,52
572,11238,1,53
572,1952,1,54
572,18739,1,55
572,2369,1,56
572,7873,1,57
572,3206,1,58
572,505,1,59
572,1573,1,60
572,21736,1,61
572,4250,1,62
572,2474,1,63
572,3215,1,64
572,15567,1,65
572,22739,1,66
572,2368,1,67
572,6420,1,68
572,6422,1,69
572,7053,1,70
572,1864,1,71
572,2370,1,72
572,6701,1,73
572,22740,1,74
572,10,1,75
572,22741,1,76
572,7944,1,77
572,21810,1,78
572,12589,1,79
572,7945,1,80
572,18730,1,81
572,18727,1,82
572,2364,1,83
572,10574,1,84
572,1951,1,85
572,1646,1,86
572,9404,1,87
572,3524,1,88
572,8343,1,89
572,7895,1,90
572,1808,1,91
572,1278,1,92
572,9158,1,93
572,1881,1,94
572,16823,1,95
572,22742,1,96
572,563,1,97
572,18295,1,98
572,3049,1,99
572,22743,1,100
572,16260,1,101
572,6436,1,102
572,2140,1,103
572,2734,1,104
572,16354,1,105
572,3484,1,106
572,1963,1,107
572,3478,1,108
572,3483,1,109
572,3713,1,110
572,6398,1,111
572,22744,1,112
572,22745,1,113
572,12688,1,114
572,1339,1,115
572,3223,1,116
572,2705,1,117
572,3133,1,118
572,4742,1,119
572,513,1,120
572,8445,1,121
572,1925,1,122
572,2699,1,123
572,1950,1,124
572,6073,1,125
572,3607,1,126
572,4267,1,127
572,22746,1,128
572,1945,1,129
572,2086,1,130
572,2082,1,131
572,13172,1,132
572,3520,1,133
572,1782,1,134
572,1396,1,135
572,9380,1,136
572,22560,1,137
572,4772,1,138
572,4767,1,139
572,22580,1,140
572,2080,1,141
572,1414,1,142
572,2101,1,143
572,22747,1,144
572,4276,1,145
572,22748,1,146
572,4753,1,147
572,18283,1,148
572,9441,1,149
572,5545,1,150
572,3538,1,151
572,13684,1,152
572,6448,1,153
572,359,1,154
572,6904,1,155
572,11118,1,156
572,2095,1,157
572,1048,1,158
572,11134,1,159
572,1931,1,160
572,22749,1,161
572,3416,1,162
572,16200,1,163
572,22750,1,164
572,2400,1,165
572,22751,1,166
572,1874,1,167
572,6439,1,168
572,2108,1,169
572,6511,1,170
572,19084,1,171
572,9189,1,172
572,1873,1,173
572,2074,1,174
572,1248,1,175
572,12141,1,176
573,327,1,0
573,704,1,1
573,7707,1,2
573,22752,1,3
573,22753,1,4
573,4065,1,5
573,962,1,6
573,2645,1,7
573,22754,1,8
573,6925,1,9
573,2001,1,10
573,7045,1,11
573,7709,1,12
573,22755,1,13
573,22756,1,14
573,22757,1,15
573,22758,1,16
573,16902,1,17
573,16906,1,18
573,22759,1,19
573,11047,1,20
573,22760,1,21
573,16186,1,22
573,22761,1,23
573,22762,1,24
573,22763,1,25
573,22764,1,26
573,22765,1,27
573,22766,1,28
573,22767,1,29
573,969,1,30
573,22768,1,31
573,22769,1,32
573,22770,1,33
573,22771,1,34
573,7708,1,35
573,3263,1,36
573,7715,1,37
573,22772,1,38
573,22773,1,39
573,22774,1,40
573,22775,1,41
573,22776,1,42
573,22777,1,43
573,22778,1,44
573,22779,1,45
573,9084,1,46
573,7611,1,47
573,12880,1,48
573,22780,1,49
573,9422,1,50
573,22781,1,51
573,2359,1,52
573,22782,1,53
573,2367,1,54
573,19156,1,55
573,7716,1,56
573,3265,1,57
573,22783,1,58
573,6937,1,59
573,22784,1,60
573,22785,1,61
573,22786,1,62
573,22787,1,63
573,10012,1,64
573,22788,1,65
573,22789,1,66
573,22790,1,67
573,64,1,68
573,18191,1,69
573,22791,1,70
573,22792,1,71
573,20226,1,72
573,22793,1,73
573,22794,1,74
573,22795,1,75
573,22796,1,76
573,22797,1,77
573,22798,1,78
573,22799,1,79
573,22800,1,80
574,5589,1,0
574,2389,1,1
574,22801,1,2
574,1577,1,3
574,2380,1,4
574,6401,1,5
574,22802,1,6
574,22803,1,7
574,6461,1,8
574,1857,1,9
574,7875,1,10
574,1854,1,11
574,4618,1,12
574,1056,1,13
574,16497,1,14
574,14455,1,15
574,14458,1,16
574,9209,1,17
575,6418,1,0
575,22804,1,1
575,1048,1,2
575,6982,1,3
575,15348,1,4
575,10014,1,5
575,11807,1,6
575,11798,1,7
575,4080,1,8
575,22805,1,9
575,523,1,10
575,16385,1,11
575,6412,1,12
575,18284,1,13
575,35,1,14
575,6,1,15
575,8449,1,16
575,2153,1,17
575,22806,1,18
575,1954,1,19
575,4,1,20
575,2775,1,21
575,1979,1,22
575,4102,1,23
575,6403,1,24
575,523,1,25
575,9432,1,26
575,7888,1,27
575,944,1,28
575,10014,1,29
575,4259,1,30
575,545,1,31
575,8311,1,32
575,382,1,33
575,946,1,34
575,549,1,35
575,1055,1,36
575,6982,1,37
575,14276,1,38
575,7013,1,39
575,8995,1,40
575,8937,1,41
575,16467,1,42
575,6429,1,43
575,10918,1,44
576,22807,1,0
576,22808,1,1
576,22809,1,2
576,17967,1,3
576,16838,1,4
576,22032,1,5
576,22810,1,6
576,22811,1,7
576,22812,1,8
576,22813,1,9
576,22814,1,10
576,3926,1,11
576,1889,1,12
576,1194,1,13
576,8881,1,14
576,1418,1,15
576,3333,1,16
576,22815,1,17
576,22816,1,18
576,14904,1,19
576,9166,1,20
576,6549,1,21
576,22817,1,22
576,3952,1,23
576,22818,1,24
576,22819,1,25
576,983,1,26
576,9392,1,27
576,15011,1,28
576,22820,1,29
576,4253,1,30
576,22821,1,31
576,729,1,32
577,22822,1,0
577,22823,1,1
577,22824,1,2
577,22825,1,3
577,22826,1,4
577,11485,1,5
577,21649,1,6
577,22827,1,7
577,22442,1,8
577,22828,1,9
577,10552,1,10
577,22829,1,11
577,22830,1,12
577,22831,1,13
577,22832,1,14
577,903,1,15
577,22833,1,16
577,22834,1,17
577,22835,1,18
577,22836,1,19
577,22837,1,20
577,22838,1,21
577,22839,1,22
577,22840,1,23
577,22841,1,24
577,22842,1,25
577,10853,1,26
577,6020,1,27
577,22843,1,28
577,22844,1,29
577,3167,1,30
578,6770,1,0
578,6768,1,1
578,22845,1,2
578,22846,1,3
578,22847,1,4
578,22848,1,5
578,8500,1,6
578,22849,1,7
578,8501,1,8
578,22850,1,9
578,8535,1,10
578,22851,1,11
578,6772,1,12
578,7980,1,13
578,22852,1,14
578,2367,1,15
578,8287,1,16
578,7972,1,17
578,9147,1,18
578,22853,1,19
578,13412,1,20
578,7176,1,21
578,22854,1,22
578,22855,1,23
579,20741,1,0
579,22134,1,1
579,5524,1,2
579,12916,1,3
579,8211,1,4
579,20716,1,5
579,7354,1,6
579,22856,1,7
579,2013,1,8
579,12073,1,9
579,4158,1,10
579,3309,1,11
579,13886,1,12
579,8493,1,13
579,9732,1,14
579,4260,1,15
579,18013,1,16
579,3012,1,17
579,22857,1,18
579,2130,1,19
579,2166,1,20
579,4297,1,21
579,13052,1,22
579,2398,1,23
579,704,1,24
579,934,1,25
579,2671,1,26
580,813,1,0
580,6870,1,1
580,22858,1,2
580,6936,1,3
580,6937,1,4
580,6380,1,5
580,281,1,6
580,766,1,7
580,81,1,8
580,6186,1,9
580,22859,1,10
580,735,1,11
580,282,1,12
580,7788,1,13
580,3127,1,14
580,14791,1,15
580,64,1,16
580,290,1,17
580,8556,1,18
580,6200,1,19
580,77,1,20
580,80,1,21
580,2484,1,22
580,2517,1,23
580,7115,1,24
580,6387,1,25
580,768,1,26
580,12616,1,27
580,74,1,28
580,3286,1,29
580,6212,1,30
580,2507,1,31
580,790,1,32
580,14797,1,33
580,801,1,34
580,13831,1,35
580,791,1,36
580,11208,1,37
580,6339,1,38
580,6295,1,39
580,69,1,40
580,22860,1,41
580,7127,1,42
580,7653,1,43
580,6292,1,44
580,13828,1,45
580,6040,1,46
580,8484,1,47
581,953,1,0
581,16102,1,1
581,22861,1,2
581,14456,1,3
581,22862,1,4
581,22863,1,5
581,22864,1,6
581,1668,1,7
581,4646,1,8
581,349,1,9
581,17918,1,10
581,1358,1,11
581,20152,1,12
581,707,1,13
581,22865,1,14
581,4615,1,15
581,7043,1,16
581,16246,1,17
581,22866,1,18
581,2622,1,19
581,7924,1,20
581,457,1,21
581,22867,1,22
581,22868,1,23
581,1578,1,24
581,22869,1,25
581,20077,1,26
581,6126,1,27
581,22870,1,28
581,22871,1,29
581,18900,1,30
581,22872,1,31
581,8222,1,32
581,14187,1,33
581,15112,1,34
581,15115,1,35
581,22873,1,36
581,22874,1,37
581,2384,1,38
581,14449,1,39
581,22875,1,40
581,22876,1,41
581,14938,1,42
581,16103,1,43
581,507,1,44
581,9196,1,45
581,22877,1,46
581,1198,1,47
581,22878,1,48
581,22879,1,49
581,22880,1,50
581,18202,1,51
581,12225,1,52
581,3959,1,53
581,19144,1,54
581,1597,1,55
581,1877,1,56
581,22881,1,57
581,22882,1,58
581,22883,1,59
581,22884,1,60
581,8238,1,61
581,3413,1,62
581,5693,1,63
581,2399,1,64
581,1255,1,65
581,19190,1,66
581,22885,1,67
581,22886,1,68
581,6549,1,69
581,22887,1,70
581,716,1,71
581,16845,1,72
581,1651,1,73
581,2400,1,74
581,22888,1,75
581,22889,1,76
581,22890,1,77
581,22073,1,78
581,11119,1,79
581,15377,1,80
581,22891,1,81
582,22892,1,0
582,22893,1,1
582,22894,1,2
582,22895,1,3
582,10798,1,4
582,22896,1,5
582,22897,1,6
582,22898,1,7
582,22899,1,8
582,22900,1,9
582,22901,1,10
582,22902,1,11
582,22903,1,12
582,22904,1,13
582,22905,1,14
582,22906,1,15
582,22907,1,16
582,22908,1,17
582,22909,1,18
582,18017,1,19
582,22910,1,20
582,22911,1,21
582,22912,1,22
582,22913,1,23
582,22914,1,24
582,22915,1,25
582,22916,1,26
582,22917,1,27
582,22918,1,28
582,22919,1,29
582,22920,1,30
582,22921,1,31
582,22922,1,32
582,22923,1,33
582,22924,1,34
582,22925,1,35
582,22926,1,36
582,22927,1,37
582,22928,1,38
582,22929,1,39
582,22930,1,40
582,22931,1,41
582,22932,1,42
582,22933,1,43
582,22934,1,44
582,22935,1,45
582,22936,1,46
582,22937,1,47
582,22938,1,48
582,22939,1,49
582,22940,1,50
582,22941,1,51
582,22942,1,52
582,22943,1,53
582,22944,1,54
582,22945,1,55
582,22946,1,56
582,22947,1,57
582,22948,1,58
582,22949,1,59
582,22950,1,60
582,22951,1,61
582,7921,1,62
583,3591,1,0
583,22952,1,1
583,22953,1,2
583,18709,1,3
583,6891,1,4
583,1945,1,5
583,8829,1,6
